Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_causa_vianant,Numero_morts,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2016S007587    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,139805,Ganduxer,0107 0107,Dijous,Dj,Laboral,2016,10,Octubre,6,9,Matí,No és causa del  vianant,0,1,0,1,2,427630.35,4583787.04,2.133109,41.400523
2016S009675    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,54906,Calatrava,0036 0038,Divendres,Dv,Laboral,2016,12,Desembre,16,18,Tarda,No és causa del  vianant,0,4,0,4,2,427358.71,4583733.27,2.129862,41.400012
2016S001774    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,44709,Bonanova,0034 0034,Dissabte,Ds,Laboral,2016,3,Març,5,6,Matí,No és causa del  vianant,0,0,0,0,1,427345.58,4584246.49,2.129645,41.404631
2016S003799    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,103502,Doctor Roux,0027 0027,Dimecres,Dc,Laboral,2016,5,Maig,18,10,Matí,No és causa del  vianant,0,1,0,1,2,427549.57,4583231.89,2.132207,41.395508
2016S007416    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0049 0051,Dijous,Dj,Laboral,2016,9,Setembre,29,18,Tarda,No és causa del  vianant,0,2,0,2,1,427678.8,4583242.9,2.133748,41.395618
2016S004816    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0053 0055,Dilluns,Dl,Laboral,2016,6,Juny,20,7,Matí,No és causa del  vianant,0,1,0,1,2,427673.99,4583269.04,2.133685,41.395861
2016S000591    ,5,Sarrià-Sant Gervasi,23,Sarrià,188403,Manuel de Falla,0016 0018,Diumenge,Dg,Laboral,2016,1,Gener,24,4,Nit,No és causa del  vianant,0,0,0,0,3,426968.6,4583027.98,2.125282,41.393618
2016S001984    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,28000,Augusta,0338 0340,Divendres,Dv,Laboral,2016,3,Març,11,15,Tarda,No és causa del  vianant,0,1,1,2,2,426868.77,4583742.29,2124,41.400048
2016S003727    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0067 0067,Dissabte,Ds,Laboral,2016,5,Maig,14,22,Nit,No és causa del  vianant,0,1,0,1,1,427586.76,4583416.2,2.132627,41.397177
2016S003940    ,5,Sarrià-Sant Gervasi,23,Sarrià,120308,Francesc Carbonell,0039 0043,Diumenge,Dg,Laboral,2016,5,Maig,22,21,Tarda,No és causa del  vianant,0,1,0,1,2,427142.3,4583047.09,2.127361,41.393814
2016S008676    ,5,Sarrià-Sant Gervasi,23,Sarrià,193108,Manuel Girona,0055B0055B,Divendres,Dv,Laboral,2016,11,Novembre,11,19,Tarda,No és causa del  vianant,0,1,0,1,1,427142.27,4582852.5,2.127384,41.392057
2016S009667    ,5,Sarrià-Sant Gervasi,23,Sarrià,305201,Sant Joan Bosco,0047 0049,Divendres,Dv,Laboral,2016,12,Desembre,16,14,Tarda,No és causa del  vianant,0,1,0,1,2,427133.67,4583124.94,2.127244,41.394506
2016S002994    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0001X0001X,Dimecres,Dc,Laboral,2016,4,Abril,20,13,Matí,No és causa del  vianant,0,1,0,1,2,427386.13,4582941.6,2.130292,41.392881
2016S009420    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,28000,Augusta,0276 0276,Dimecres,Dc,Laboral,2016,12,Desembre,7,15,Tarda,No és causa del  vianant,0,1,0,1,2,427440.58,4583501.51,2.130871,41.39793
2016S005838    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,54906,Calatrava,0001 0007,Dilluns,Dl,Laboral,2016,7,Juliol,25,13,Matí,No és causa del  vianant,0,0,1,1,2,427469.33,4583557.4,2.131211,41.398437
2016S008918    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,113007,Escoles Pies,0037 0039,Dissabte,Ds,Laboral,2016,11,Novembre,19,20,Tarda,No és causa del  vianant,0,1,0,1,2,427613.42,4583544.1,2.132935,41.398332
2016S002483    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,101904,Doctor Fleming,0019U0019U,Divendres,Dv,Laboral,2016,4,Abril,1,15,Tarda,No és causa del  vianant,0,1,0,1,2,427756.38,4583113.58,2.134697,41.394464
2016S004218    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,139805,Ganduxer,0085 0105,Dimecres,Dc,Laboral,2016,6,Juny,1,11,Matí,No és causa del  vianant,0,1,0,1,2,427667.15,4583721.96,2.13356,41.399932
2016S007215    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0079 0079,Dimecres,Dc,Laboral,2016,9,Setembre,21,19,Tarda,No és causa del  vianant,0,1,0,1,2,427631.9,4583561.52,2.133148,41.398487
2016S004434    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0081 0091,Dimarts,Dm,Laboral,2016,6,Juny,7,18,Tarda,No és causa del  vianant,0,1,0,1,2,427673.64,4583623.59,2.133643,41.399049
2016S000618    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0081 0091,Dilluns,Dl,Laboral,2016,1,Gener,25,14,Tarda,No és causa del  vianant,0,2,0,2,2,427673.64,4583623.59,2.133643,41.399049
2016S002301    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,44709,Bonanova,0047 0047,Dijous,Dj,Laboral,2016,3,Març,24,3,Nit,No és causa del  vianant,0,1,0,1,2,427317.69,4584199.31,2.129316,41.404205
2016S003561    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,44709,Bonanova,0061 0061,Dilluns,Dl,Laboral,2016,5,Maig,9,18,Tarda,No és causa del  vianant,0,0,0,0,1,427185.51,4584103.27,2.127748,41.403328
2016S003017    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,44709,Bonanova,0061 0061,Dimecres,Dc,Laboral,2016,4,Abril,20,21,Tarda,No és causa del  vianant,0,2,0,2,2,427185.51,4584103.27,2.127748,41.403328
2016S000433    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,54906,Calatrava,0082 0082,Dilluns,Dl,Laboral,2016,1,Gener,18,23,Nit,No és causa del  vianant,0,0,0,0,5,427195.86,4583957.98,2.127885,41.402014
2016S004372    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,33000,Balsareny,0002 0004,Diumenge,Dg,Laboral,2016,6,Juny,5,20,Tarda,No és causa del  vianant,0,1,0,1,4,427261.88,4585013.4,2.128548,41.411531
2016S001763    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701267,Dalt (Besòs),7,Divendres,Dv,Laboral,2016,3,Març,4,17,Tarda,No és causa del  vianant,0,0,0,0,1,427052.99,4584880.78,2.126063,41.410315
2016S008156    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701268,Dalt (Llobregat),800000,Dimecres,Dc,Laboral,2016,10,Octubre,26,7,Matí,No és causa del  vianant,0,3,0,3,3,426784.38,4584603.63,2.122891,41.407795
2016S003320    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,200305,Marquesa de Vilallonga,0024 0024,Dilluns,Dl,Laboral,2016,5,Maig,2,6,Matí,No és causa del  vianant,0,1,0,1,2,427042.4,4584493.84,2.12599,41.406828
2016S002906    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701353,Josep M. Lladó,0014X0014X,Diumenge,Dg,Laboral,2016,4,Abril,17,9,Matí,No és causa del  vianant,0,0,0,0,1,426873.65,4585015.36,2.123906,41.411514
2016S009393    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,200305,Marquesa de Vilallonga,0039 0039,Dilluns,Dl,Laboral,2016,11,Novembre,21,13,Matí,No és causa del  vianant,0,1,0,1,2,427004.97,4584525.16,2.125532,41.407113
2016S003216    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,223606,Muntaner,0499 0499,Dijous,Dj,Laboral,2016,4,Abril,28,8,Matí,No és causa del  vianant,0,1,0,1,2,427997.7,4584063.45,2.137466,41.403041
2016S010119    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,44709,Bonanova,0044 0044,Divendres,Dv,Laboral,2016,12,Desembre,30,18,Tarda,No és causa del  vianant,0,1,0,1,2,427249.44,4584176.89,2.128505,41.403992
2016S003531    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,32700,Balmes,0441 0441,Diumenge,Dg,Laboral,2016,5,Maig,8,19,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,427973.71,4584772.07,2.137095,41.409425
2016S004262    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,32700,Balmes,0441 0441,Dijous,Dj,Laboral,2016,6,Juny,2,12,Matí,No és causa del  vianant,0,1,0,1,3,427973.71,4584772.07,2.137095,41.409425
2016S003200    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,95007,Quatre Camins,0085 0085,Dimecres,Dc,Laboral,2016,4,Abril,27,18,Tarda,No és causa del  vianant,0,2,0,2,1,427608.69,4585042.86,2.132696,41.411824
2016S003740    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101008,Tibidabo,0013 0013,Diumenge,Dg,Laboral,2016,5,Maig,15,17,Tarda,No és causa del  vianant,0,1,0,1,2,427889.04,4584979.72,2.136065,41.411282
2016S005691    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,700011,John F. Kennedy,0001 0001,Dimarts,Dm,Laboral,2016,7,Juliol,19,10,Matí,No és causa del  vianant,0,0,0,0,1,427961.56,4584845.65,2.136942,41.410081
2016S007111    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101008,Tibidabo,0021 0021,Dilluns,Dl,Laboral,2016,9,Setembre,19,11,Matí,No és causa del  vianant,0,1,0,1,2,427840.37,4585068.55,2.135468,41.412079
2016S007119    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101008,Tibidabo,0042 0042,Dilluns,Dl,Laboral,2016,9,Setembre,19,17,Tarda,No és causa del  vianant,0,1,0,1,2,427707.39,4585373.31,2.133841,41.414814
2016S003292    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,334505,Teodor Roviralta,0021 0021,Dissabte,Ds,Laboral,2016,4,Abril,30,19,Tarda,No és causa del  vianant,0,0,0,0,1,427702.43,4585221.35,2.133799,41.413445
2016S003021    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,334108,Teodora Lamadrid,0052 0060,Dijous,Dj,Laboral,2016,4,Abril,21,7,Matí,No és causa del  vianant,0,0,0,0,1,427777.51,4584620.95,2.134768,41.408038
2016S000712    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,143904,General Mitre,0149 0155,Dijous,Dj,Laboral,2016,1,Gener,28,16,Tarda,No és causa del  vianant,0,2,0,2,2,428080.47,4584104.07,2.138454,41.403418
2016S005575    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,223606,Muntaner,0496 0496,Divendres,Dv,Laboral,2016,7,Juliol,15,11,Matí,Altres,0,1,0,1,1,427988.3,4584111.07,2.137353,41.403473
2016S009256    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701268,Dalt (Llobregat),920000,Dijous,Dj,Laboral,2016,12,Desembre,1,15,Tarda,No és causa del  vianant,0,1,0,1,2,427706.4,4585327.86,2.133834,41.4144
2016S007173    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701629,Isaac Newton,0032U0032U,Dimarts,Dm,Laboral,2016,9,Setembre,20,16,Tarda,No és causa del  vianant,0,1,0,1,2,427514.81,4585278.33,2.131543,41.413941
2016S000564    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701629,Isaac Newton,0034U0034U,Dissabte,Ds,Laboral,2016,1,Gener,23,6,Matí,No és causa del  vianant,0,2,0,2,1,427538.94,4585292.28,2.131828,41.414069
2016S004244    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,191703,Mandri,0037 0039,Dimecres,Dc,Laboral,2016,6,Juny,1,23,Nit,No és causa del  vianant,0,1,0,1,2,427653.84,4584116.77,2.133345,41.403488
2016S007045    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,28000,Augusta,0082 0082,Divendres,Dv,Laboral,2016,9,Setembre,16,14,Tarda,No és causa del  vianant,0,1,0,1,2,429107.73,4583805.73,2.150775,41.400816
2016S009410    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,139805,Ganduxer,0112 0112,Dimecres,Dc,Laboral,2016,12,Desembre,7,13,Matí,No és causa del  vianant,0,1,0,1,3,427572.76,4583924.1,2.132399,41.401751
2016S003343    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,191703,Mandri,0023 0023,Dilluns,Dl,Laboral,2016,5,Maig,2,16,Tarda,No és causa del  vianant,0,1,0,1,2,427720.97,4584034.01,2.134156,41.402755
2016S007624    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,32700,Balmes,0284 0284,Divendres,Dv,Laboral,2016,10,Octubre,7,12,Matí,No és causa del  vianant,0,2,0,2,1,428798.15,4583896.25,2.147068,41.401609
2016S001506    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,143904,General Mitre,0228V0228V,Dijous,Dj,Laboral,2016,2,Febrer,25,22,Nit,No és causa del  vianant,0,2,0,2,2,428866.73,4584342.68,2.147829,41.405632
2016S007923    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,189803,Maó,0028 0028,Dimarts,Dm,Laboral,2016,10,Octubre,18,14,Tarda,No és causa del  vianant,0,1,0,1,2,427700.25,4584224.45,2.133894,41.404465
2016S004142    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,80203,Ciutat de Balaguer,0013 0013,Dilluns,Dl,Laboral,2016,5,Maig,30,8,Matí,No és causa del  vianant,0,1,0,1,2,427904.47,4583986.71,2.136363,41.40234
2016S000093    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,143904,General Mitre,0105 0105,Dimarts,Dm,Laboral,2016,1,Gener,5,16,Tarda,No és causa del  vianant,0,1,0,1,2,427830.61,4583819.03,2.135498,41.400829
2016S002189    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,369306,Saragossa,0035 0035,Dissabte,Ds,Laboral,2016,3,Març,19,9,Matí,No és causa del  vianant,0,1,0,1,2,429007.56,4583906.69,2.149566,41.401717
2016S003261    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,139805,Ganduxer,0122 0124,Divendres,Dv,Laboral,2016,4,Abril,29,17,Tarda,No és causa del  vianant,0,2,0,2,2,427511.03,4584032.21,2.131656,41.402718
2016S003130    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,143904,General Mitre,0227 0229,Dilluns,Dl,Laboral,2016,4,Abril,25,12,Matí,No és causa del  vianant,0,1,0,1,2,428663.4,4584359.55,2.145398,41.405767
2016S000315    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,143904,General Mitre,0172 0172,Dijous,Dj,Laboral,2016,1,Gener,14,15,Tarda,No és causa del  vianant,0,1,0,1,2,428354.17,4584235.2,2.141716,41.404622
2016S006470    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,279600,República Argentina,0097 0099,Dimecres,Dc,Laboral,2016,8,Agost,24,9,Matí,No és causa del  vianant,0,1,0,1,2,428654.9,4584941.42,2.145222,41.411008
2016S005891    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,123805,Ferran Puig,0008 0008,Dimecres,Dc,Laboral,2016,7,Juliol,27,9,Matí,No és causa del  vianant,0,2,0,2,2,428741.42,4584602.9,2.146303,41.407962
2016S009962    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,33509,Ballester,0047 0047,Dissabte,Ds,Laboral,2016,12,Desembre,24,12,Matí,No és causa del  vianant,0,2,0,2,2,428730.59,4584520.48,2.146181,41.407223
2016S004528    ,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",160007,Església,0054 0054,Divendres,Dv,Laboral,2016,6,Juny,10,12,Matí,No és causa del  vianant,0,2,0,2,2,425509.37,4585746.52,2.107497,41.417972
2016S002992    ,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",320908,Sarrià a Vallvidrera,0227 0227,Dimecres,Dc,Laboral,2016,4,Abril,20,12,Matí,No és causa del  vianant,0,0,1,1,2,425209.33,4584831.94,2.104021,41.409704
2016S009688    ,6,Gràcia,28,Vallcarca i els Penitents,123408,Lesseps,0019 0019,Divendres,Dv,Laboral,2016,12,Desembre,16,23,Nit,No és causa del  vianant,0,1,0,1,1,429081.68,4584591.22,2.150371,41.407893
2016S001856    ,6,Gràcia,28,Vallcarca i els Penitents,158107,Vallcarca,0012 0012,Dimarts,Dm,Laboral,2016,3,Març,8,15,Tarda,No és causa del  vianant,0,1,0,1,2,429000.91,4584634.16,2.149397,41.408273
2016S001068    ,6,Gràcia,28,Vallcarca i els Penitents,216702,Mons,0001 0002,Dimecres,Dc,Laboral,2016,2,Febrer,10,17,Tarda,No és causa del  vianant,0,1,0,1,2,428624.59,4585192.72,2.144833,41.413266
2016S007535    ,6,Gràcia,28,Vallcarca i els Penitents,216702,Mons,0001 0002,Dimarts,Dm,Laboral,2016,10,Octubre,4,16,Tarda,No és causa del  vianant,0,1,0,1,2,428624.59,4585192.72,2.144833,41.413266
2016S007422    ,6,Gràcia,28,Vallcarca i els Penitents,279407,Repartidor,0035 0035,Dijous,Dj,Laboral,2016,9,Setembre,29,20,Tarda,No és causa del  vianant,0,1,0,1,2,428925.78,4584998.22,2.148457,41.411545
2016S005176    ,6,Gràcia,28,Vallcarca i els Penitents,3009,Agramunt,0005 0005,Dissabte,Ds,Laboral,2016,7,Juliol,2,13,Matí,No és causa del  vianant,0,2,0,2,2,428781.11,4584813.63,2.146756,41.409866
2016S009227    ,6,Gràcia,28,Vallcarca i els Penitents,3009,Agramunt,0005 0005,Dimecres,Dc,Laboral,2016,11,Novembre,30,22,Nit,No és causa del  vianant,0,1,0,1,2,428781.11,4584813.63,2.146756,41.409866
2016S010083    ,6,Gràcia,28,Vallcarca i els Penitents,123408,Lesseps,0020 0020,Dijous,Dj,Laboral,2016,12,Desembre,29,16,Tarda,No és causa del  vianant,0,1,0,1,2,429004.41,4584524.48,2.149458,41.407283
2016S006133    ,6,Gràcia,28,Vallcarca i els Penitents,123408,Lesseps,0025 0025,Divendres,Dv,Laboral,2016,8,Agost,5,19,Tarda,No és causa del  vianant,0,1,0,1,2,428958.62,4584444.84,2.148917,41.406558
2016S004937    ,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",66701,Vallvidrera,0003 0003,Dimecres,Dc,Laboral,2016,6,Juny,22,19,Tarda,No és causa del  vianant,0,0,0,0,1,425252.89,4585215.37,2.104488,41.413166
2016S009345    ,6,Gràcia,28,Vallcarca i els Penitents,56402,Cambrils,0014 0014,Diumenge,Dg,Laboral,2016,12,Desembre,4,10,Matí,No és causa del  vianant,0,0,0,0,2,428700.45,4584994.13,2.145766,41.411489
2016S006271    ,6,Gràcia,28,Vallcarca i els Penitents,158107,Vallcarca,0223 0225,Divendres,Dv,Laboral,2016,8,Agost,12,8,Matí,No és causa del  vianant,0,1,0,1,1,428293.76,4585772.07,2.140804,41.41846
2016S009138    ,6,Gràcia,28,Vallcarca i els Penitents,158107,Vallcarca,0149 0149,Dilluns,Dl,Laboral,2016,11,Novembre,28,9,Matí,No és causa del  vianant,0,1,0,1,1,428461.26,4585246.83,2.142877,41.413738
2016S001514    ,6,Gràcia,28,Vallcarca i els Penitents,158107,Vallcarca,0169 0203,Divendres,Dv,Laboral,2016,2,Febrer,26,8,Matí,No és causa del  vianant,0,1,0,1,2,428378.51,4585474.36,2.141857,41.415784
2016S000804    ,6,Gràcia,28,Vallcarca i els Penitents,701268,Dalt (Llobregat),980000,Dilluns,Dl,Laboral,2016,2,Febrer,1,12,Matí,No és causa del  vianant,0,1,0,1,2,428141.26,4585701.7,2.138994,41.417807
2016S007657    ,6,Gràcia,28,Vallcarca i els Penitents,701267,Dalt (Besòs),960000,Dissabte,Ds,Laboral,2016,10,Octubre,8,0,Nit,No és causa del  vianant,0,2,0,2,3,428041.37,4585531.96,2.137818,41.416267
2016S006849    ,6,Gràcia,29,el Coll,230000,Mare de Déu del Coll,0020 0020,Divendres,Dv,Laboral,2016,9,Setembre,9,9,Matí,No és causa del  vianant,0,1,0,1,1,428680.52,4585380.94,2.145481,41.414964
2016S003654    ,6,Gràcia,28,Vallcarca i els Penitents,352507,Vall d'Hebron,0082 0082,Dijous,Dj,Laboral,2016,5,Maig,12,18,Tarda,Desobeir el senyal del semàfor,0,1,0,1,1,428290.42,4586049.25,2.140736,41.420955
2016S004279    ,6,Gràcia,28,Vallcarca i els Penitents,352507,Vall d'Hebron,0051X0051X,Dijous,Dj,Laboral,2016,6,Juny,2,20,Tarda,No és causa del  vianant,0,0,1,1,1,428139.02,4585785.25,2.13896,41.418563
2016S003807    ,6,Gràcia,29,el Coll,299801,Sant Eudald,0057 0057,Dimecres,Dc,Laboral,2016,5,Maig,18,14,Tarda,No és causa del  vianant,0,1,0,1,2,428851.67,4585397.35,2.147525,41.415132
2016S006156    ,6,Gràcia,28,Vallcarca i els Penitents,701267,Dalt (Besòs),980000,Diumenge,Dg,Laboral,2016,8,Agost,7,2,Nit,No és causa del  vianant,0,1,0,1,1,428129.83,4585705.33,2.13885,41.417842
2016S002556    ,6,Gràcia,28,Vallcarca i els Penitents,701267,Dalt (Besòs),980000,Dilluns,Dl,Laboral,2016,4,Abril,4,17,Tarda,No és causa del  vianant,0,2,0,2,2,428129.83,4585705.33,2.13885,41.417842
2016S009820    ,6,Gràcia,28,Vallcarca i els Penitents,701267,Dalt (Besòs),980000,Dimarts,Dm,Laboral,2016,12,Desembre,20,18,Tarda,No és causa del  vianant,0,1,0,1,2,428129.83,4585705.33,2.13885,41.417842
2016S006013    ,6,Gràcia,28,Vallcarca i els Penitents,701267,Dalt (Besòs),1000000,Dilluns,Dl,Laboral,2016,8,Agost,1,8,Matí,No és causa del  vianant,0,1,0,1,2,428198.7,4585893,2.139653,41.419541
2016S002949    ,6,Gràcia,28,Vallcarca i els Penitents,230000,Mare de Déu del Coll,0021 0023,Dilluns,Dl,Laboral,2016,4,Abril,18,21,Tarda,No és causa del  vianant,0,1,0,1,1,428624.04,4585352.72,2.144814,41.414707
2016S009478    ,6,Gràcia,31,la Vila de Gràcia,310802,Sant Salvador,0123 0123,Divendres,Dv,Laboral,2016,12,Desembre,9,20,Tarda,No és causa del  vianant,0,1,0,1,2,429571.85,4584660.36,2.156225,41.408558
2016S001600    ,6,Gràcia,30,la Salut,344000,Dalt,0101 0101,Dilluns,Dl,Laboral,2016,2,Febrer,29,8,Matí,No és causa del  vianant,0,0,0,0,1,429688.68,4584977.69,2.157588,41.411423
2016S005823    ,6,Gràcia,30,la Salut,366002,Mare de Déu de la Salut,0056 0056,Diumenge,Dg,Laboral,2016,7,Juliol,24,21,Tarda,No és causa del  vianant,0,1,0,1,1,429722.11,4585038.93,2.157988,41.411976
2016S004967    ,6,Gràcia,30,la Salut,321605,Secretari Coloma,0131 0131,Dijous,Dj,Laboral,2016,6,Juny,23,17,Tarda,No és causa del  vianant,0,1,0,1,3,429902.35,4585039.35,2.160141,41412
2016S008484    ,6,Gràcia,30,la Salut,176608,Larrard,0004B0006,Dilluns,Dl,Laboral,2016,11,Novembre,7,12,Matí,No és causa del  vianant,0,1,0,1,2,429554.63,4584909.14,2.155993,41.410799
2016S005346    ,6,Gràcia,30,la Salut,344000,Dalt,0025 0027,Divendres,Dv,Laboral,2016,7,Juliol,8,8,Matí,No és causa del  vianant,0,1,0,1,1,429250.25,4584681.57,2.152383,41.408719
2016S002496    ,6,Gràcia,30,la Salut,344000,Dalt,0051 0051,Divendres,Dv,Laboral,2016,4,Abril,1,19,Tarda,No és causa del  vianant,0,1,0,1,2,429415.95,4584757.98,2.154348,41.409418
2016S009620    ,6,Gràcia,30,la Salut,328400,Sostres,0001 0001,Dijous,Dj,Laboral,2016,12,Desembre,15,9,Matí,No és causa del  vianant,0,1,0,1,2,429134.38,4584912.34,2.150968,41.410789
2016S000147    ,6,Gràcia,30,la Salut,344000,Dalt,0063 0063,Divendres,Dv,Laboral,2016,1,Gener,8,7,Matí,No és causa del  vianant,0,1,0,1,2,429477.77,4584795.47,2.155085,41.409766
2016S000271    ,6,Gràcia,30,la Salut,344000,Dalt,0073 0075,Dimecres,Dc,Laboral,2016,1,Gener,13,9,Matí,No és causa del  vianant,0,1,0,1,2,429530.53,4584841.5,2.155714,41.410185
2016S008519    ,6,Gràcia,31,la Vila de Gràcia,206403,Gran de Gràcia,0228 0232,Dimarts,Dm,Laboral,2016,11,Novembre,8,12,Matí,No és causa del  vianant,0,0,0,0,1,429177.67,4584225.38,2.151563,41.404605
2016S006482    ,6,Gràcia,31,la Vila de Gràcia,48700,Bretón de los Herreros,0032 0032,Dimecres,Dc,Laboral,2016,8,Agost,24,18,Tarda,No és causa del  vianant,0,1,0,1,2,429129.63,4583937.52,2.151022,41.402007
2016S003289    ,6,Gràcia,31,la Vila de Gràcia,206403,Gran de Gràcia,0188 0188,Dissabte,Ds,Laboral,2016,4,Abril,30,17,Tarda,No és causa del  vianant,0,1,0,1,2,429247.36,4584052.63,2.15242,41.403053
2016S003111    ,6,Gràcia,31,la Vila de Gràcia,344000,Dalt,0004 0004,Diumenge,Dg,Laboral,2016,4,Abril,24,15,Tarda,No és causa del  vianant,0,1,0,1,2,429158.91,4584601.01,2.151291,41.40799
2016S000507    ,6,Gràcia,31,la Vila de Gràcia,344000,Dalt,0014 0014,Dijous,Dj,Laboral,2016,1,Gener,21,11,Matí,No és causa del  vianant,0,1,0,1,1,429228.68,4584636.86,2.152125,41.408312
2016S004416    ,6,Gràcia,31,la Vila de Gràcia,123408,Lesseps,0009 0009,Dimarts,Dm,Laboral,2016,6,Juny,7,11,Matí,No és causa del  vianant,0,1,0,1,2,429097.58,4584461.7,2.150578,41.406724
2016S000224    ,6,Gràcia,31,la Vila de Gràcia,123408,Lesseps,0021X0021X,Dilluns,Dl,Laboral,2016,1,Gener,11,18,Tarda,No és causa del  vianant,0,2,0,2,1,429025.06,4584480.99,2.149714,41.406889
2016S003352    ,6,Gràcia,31,la Vila de Gràcia,123408,Lesseps,0021X0021X,Dilluns,Dl,Laboral,2016,5,Maig,2,20,Tarda,No és causa del  vianant,0,0,0,0,3,429025.06,4584480.99,2.149714,41.406889
